id,excerpt_number,chunk_number,worker,type,content,wh_type,answered,highlight,prior_question,best_answer,coherence,naturalness,comment,relatedness,source,chunk_start,chunk_end,highlight_start,highlight_end
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.12,3,4,Stefan,question,How did they size you up?,how,1.0,sized me up,,1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.13,,,,1.0333333333333334,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,1703.0,1923.0,1743.0,1754.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.13,3,5,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,1923.0,2107.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.14,3,5,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,1923.0,2107.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.15,3,5,Stefan,question,Did the coach give any instructions?,aux,1.0,coach,,1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.16,,,,0.7023809523809523,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,1923.0,2107.0,1956.0,1961.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.16,3,6,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,2107.0,2285.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.17,3,6,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,2107.0,2285.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.18,3,6,Stefan,question,Did any of them hit the ten ring?,aux,5.0,small as a matchstick tip,,1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.19,,,,1.4330357142857144,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,2107.0,2285.0,2168.0,2193.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.19,3,7,Stefan,answer,She hit two tens.,,5.0,two tens,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,2285.0,2486.0,2346.0,2354.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.20,3,7,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,2285.0,2486.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.135.21,3,0,Stefan,evaluation,,,,,,,5.0,5.0,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,801.0,2285.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.0,5,0,Stefan,question,How do you invest in sustainably?,how,1.0,investing sustainably,,1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.1,,,,0.9866071428571428,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9068.0,9281.0,9081.0,9102.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.1,5,1,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9281.0,9384.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.3,5,1,Stefan,question,What comic are you reading?,what,1.0,comic,,1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.4,,,,0.725,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9281.0,9384.0,9289.0,9294.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.4,5,2,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9384.0,9420.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.5,5,2,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9384.0,9420.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.6,5,2,Stefan,question,Why do you like it?,why,5.0,I like it,,1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.7,,,,2.071428571428571,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9384.0,9420.0,9410.0,9419.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.7,5,3,Stefan,answer,Because it pokes fun at both sides of the climate change issue.,,5.0,pokes fun at both sides of the climate change issue,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9420.0,9525.0,9431.0,9482.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.8,5,3,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9420.0,9525.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.9,5,3,Stefan,question,Which side of the climate change issue are you on?,unknown,2.0,which side I'm on,,1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.10,,,,2.5047619047619047,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9420.0,9525.0,9506.0,9523.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.10,5,4,Stefan,non-answer,,,2.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9525.0,9708.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.12,5,4,Stefan,question,What are you planning?,what,1.0,'Plan for the future,,1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.13,,,,1.6964285714285712,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9525.0,9708.0,9619.0,9639.0
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.13,5,5,Stefan,non-answer,,,1.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9708.0,56.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.14,5,5,Stefan,non-answer,,,2.0,,['1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9708.0,56.0,,
1566051003.61df34935ef6b2724fe00f7ae8d3fc25.65.15,5,0,Stefan,evaluation,,,,,,,4.0,4.0,,,Ted-MDB-Annotations/English/raw/01/talk_1927_en.txt,9068.0,9708.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.17.0,1,0,Roxane,question,What haven't we done?,what,3.0,Why haven't we done that?,,1566051029.c99d4c9a511730f5090627f2d31932d7.17.1,,,,1.7767857142857142,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,986.0,1226.0,986.0,1011.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.1,1,1,Roxane,answer,Use the telescope for far away viewing,,3.0,because we're a fairly small telescope,['1566051029.c99d4c9a511730f5090627f2d31932d7.17.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1226.0,1330.0,1226.0,1264.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.3,1,1,Roxane,question,What type of telescope is it?,what,1.0,small telescope,,1566051029.c99d4c9a511730f5090627f2d31932d7.17.4,,,,0.7083333333333334,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1226.0,1330.0,1249.0,1264.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.4,1,2,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.17.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1330.0,1423.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.17.6,1,2,Roxane,question,Are they talking about pictures from space?,aux,4.0,"It's gotten smaller, it's got less detail, less resolve",,1566051029.c99d4c9a511730f5090627f2d31932d7.17.7,,,,0.6230158730158729,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1330.0,1423.0,1366.0,1421.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.7,1,3,Roxane,answer,"You can see the moon, but it is smaller",,4.0,can still see the little moon,['1566051029.c99d4c9a511730f5090627f2d31932d7.17.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1423.0,1569.0,1426.0,1455.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.8,1,3,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.17.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1423.0,1569.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.17.9,1,3,Roxane,question,What is the Kuiper Belt?,what,1.0,Kuiper Belt,,1566051029.c99d4c9a511730f5090627f2d31932d7.17.10,,,,1.7857142857142858,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1423.0,1569.0,1556.0,1567.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.10,1,4,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.17.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1569.0,1640.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.17.12,1,4,Roxane,question,"Are they talking about how big things are in space, verses how big we imagine they are?",aux,4.0,pale blue dot of Carl Sagan's,,1566051029.c99d4c9a511730f5090627f2d31932d7.17.13,,,,0.9988095238095238,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1569.0,1640.0,1609.0,1638.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.13,1,5,Roxane,answer,"When you move further out, you can see the whole picture once the sun comes into the field of  vision",,4.0,sun move into the field of view,['1566051029.c99d4c9a511730f5090627f2d31932d7.17.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1640.0,1846.0,1780.0,1811.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.14,1,5,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.17.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1640.0,1846.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.17.15,1,5,Roxane,question,How small is the planet in this perspective?,how,4.0,where the planet is,,1566051029.c99d4c9a511730f5090627f2d31932d7.17.16,,,,0.744047619047619,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1640.0,1846.0,1825.0,1844.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.16,1,6,Roxane,answer,"When you move further out, you can't even see the planet anymore",,4.0,"nearest neighbor star, and the planet is gone",['1566051029.c99d4c9a511730f5090627f2d31932d7.17.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1846.0,1965.0,1918.0,1963.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.18,1,6,Roxane,question,Are the planets near Alpha Centauri as big as our planents,aux,1.0,Alpha Centauri,,1566051029.c99d4c9a511730f5090627f2d31932d7.17.19,,,,0.6130952380952381,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1846.0,1965.0,1898.0,1912.0
1566051029.c99d4c9a511730f5090627f2d31932d7.17.19,1,7,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.17.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1965.0,2113.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.17.21,1,0,Roxane,evaluation,,,,,,,5.0,5.0,"this was interesting, and I would read more of this piece",,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,986.0,1965.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.42.0,2,0,Roxane,question,Is that about a music streaming platform?,aux,4.0,people that are interested in different kinds of music,,1566051029.c99d4c9a511730f5090627f2d31932d7.42.1,,,,1.0952380952380951,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3571.0,3882.0,3623.0,3677.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.1,2,1,Roxane,answer,"Whatever this is, also looks at sports and arts",,4.0,spread of sports and civics and the arts,['1566051029.c99d4c9a511730f5090627f2d31932d7.42.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3882.0,4072.0,3974.0,4014.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.3,2,1,Roxane,question,Is this a social media platform?,aux,5.0,represented in a very different way,,1566051029.c99d4c9a511730f5090627f2d31932d7.42.4,,,,0.5416666666666666,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3882.0,4072.0,4035.0,4070.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.4,2,2,Roxane,answer,They are talking about diversity in Rio,,5.0,"Rio as being a very multicultural, musically diverse city",['1566051029.c99d4c9a511730f5090627f2d31932d7.42.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4072.0,4211.0,4126.0,4183.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.6,2,2,Roxane,question,Where is the data from?,where,2.0,have all this data,,1566051029.c99d4c9a511730f5090627f2d31932d7.42.7,,,,1.3750000000000002,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4072.0,4211.0,4191.0,4209.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.7,2,3,Roxane,non-answer,,,2.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.42.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4211.0,4369.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.42.9,2,3,Roxane,question,Are they taking things from social media and then applying them to how cities are represented?,aux,2.0,rich set of data that we have about cities,,1566051029.c99d4c9a511730f5090627f2d31932d7.42.14,,,,0.9970238095238096,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4211.0,4369.0,4230.0,4272.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.10,2,4,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.42.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4369.0,4578.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.42.11,2,4,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.42.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4369.0,4578.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.42.12,2,4,Roxane,question,What type of segregation are they speaking of?,what,3.0,segregation is a social construct,,1566051029.c99d4c9a511730f5090627f2d31932d7.42.13,,,,1.0952380952380951,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4369.0,4578.0,4437.0,4470.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.13,2,5,Roxane,answer,People find groups to cling to,,3.0,how everybody arranged themselves in a seating chart,['1566051029.c99d4c9a511730f5090627f2d31932d7.42.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4578.0,4772.0,4718.0,4770.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.14,2,5,Roxane,non-answer,,,2.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.42.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4578.0,4772.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.42.15,2,5,Roxane,question,Where is this data from?,where,1.0,data is aiming a space telescope at a city,,1566051029.c99d4c9a511730f5090627f2d31932d7.42.16,,,,0.8511904761904762,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4578.0,4772.0,4605.0,4647.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.16,2,6,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.42.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4772.0,4929.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.42.18,2,6,Roxane,question,So what introduces diversity into a population?,unknown,2.0,race is a really poor proxy for diversity,,1566051029.c99d4c9a511730f5090627f2d31932d7.42.19,,,,1.4047619047619049,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4772.0,4929.0,4886.0,4927.0
1566051029.c99d4c9a511730f5090627f2d31932d7.42.19,2,7,Roxane,non-answer,,,2.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.42.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4929.0,5252.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.42.20,2,7,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.42.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,4929.0,5252.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.42.21,2,0,Roxane,evaluation,,,,,,,5.0,5.0,,,Ted-MDB-Annotations/English/raw/01/talk_2150_en_inter.txt,3571.0,4929.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.139.0,3,0,Roxane,question,What is the difference between excellence and mastery?,what,4.0,Mastery is not just the same as excellence,,1566051029.c99d4c9a511730f5090627f2d31932d7.139.1,,,,1.642857142857143,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3023.0,3314.0,3262.0,3304.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.1,3,1,Roxane,answer,Mastery is constantly trying to improve and be the best you can be,,4.0,Mastery is not a commitment to a goal,['1566051029.c99d4c9a511730f5090627f2d31932d7.139.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3314.0,3497.0,3432.0,3469.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.3,3,1,Roxane,question,are all constant pursuits mastery?,aux,4.0,constant pursuit,,1566051029.c99d4c9a511730f5090627f2d31932d7.139.4,,,,1.4982142857142855,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3314.0,3497.0,3479.0,3495.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.4,3,2,Roxane,answer,"Mastery is when people see it as fantastic, but the creator can see flaws and wants to perfect it further",,4.0,to value the near win,['1566051029.c99d4c9a511730f5090627f2d31932d7.139.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3497.0,3712.0,3560.0,3581.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.6,3,2,Roxane,question,When does the creator stop tweaking something?,when,4.0,creator considers it hopelessly unfinished,,1566051029.c99d4c9a511730f5090627f2d31932d7.139.11,,,,1.1011904761904758,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3497.0,3712.0,3668.0,3710.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.7,3,3,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.139.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3712.0,3855.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.139.9,3,3,Roxane,question,How does a creator know to stop working on a piece?,how,4.0,difficulties and flaws,,1566051029.c99d4c9a511730f5090627f2d31932d7.139.10,,,,0.7232142857142858,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3712.0,3855.0,3725.0,3747.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.10,3,4,Roxane,answer,Some creators never stop working on a piece?,,4.0,he had only signed 10 percent of his paintings,['1566051029.c99d4c9a511730f5090627f2d31932d7.139.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3855.0,4109.0,4061.0,4107.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.11,3,4,Roxane,answer,Some creators never stop working on a piece,,4.0,leave them aside,['1566051029.c99d4c9a511730f5090627f2d31932d7.139.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3855.0,4109.0,3946.0,3962.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.12,3,4,Roxane,question,Who decides what is a masterpiece?,who,3.0,his works were incomplete,,1566051029.c99d4c9a511730f5090627f2d31932d7.139.13,,,,0.7916666666666666,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3855.0,4109.0,3893.0,3918.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.13,3,5,Roxane,answer,The artist doesn't decide which of his works is a masterpiece,,3.0,Franz Kafka saw incompletion,['1566051029.c99d4c9a511730f5090627f2d31932d7.139.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4109.0,4354.0,4234.0,4262.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.15,3,5,Roxane,question,Did he want his diaries published?,aux,5.0,that he wanted all of his diaries,,1566051029.c99d4c9a511730f5090627f2d31932d7.139.16,,,,1.375,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4109.0,4354.0,4319.0,4352.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.16,3,6,Roxane,answer,He wanted them destroyed,,5.0,burned upon his death,['1566051029.c99d4c9a511730f5090627f2d31932d7.139.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4354.0,4524.0,4393.0,4414.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.18,3,6,Roxane,question,Did Kafka plan to have anything he wrote published?,aux,1.0,now have all the works we now do by Kafka,,1566051029.c99d4c9a511730f5090627f2d31932d7.139.19,,,,0.9797619047619048,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4354.0,4524.0,4481.0,4522.0
1566051029.c99d4c9a511730f5090627f2d31932d7.139.19,3,7,Roxane,non-answer,,,1.0,,['1566051029.c99d4c9a511730f5090627f2d31932d7.139.18'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,4524.0,4680.0,,
1566051029.c99d4c9a511730f5090627f2d31932d7.139.21,3,0,Roxane,evaluation,,,,,,,5.0,5.0,,,Ted-MDB-Annotations/English/raw/01/talk_1978_en.txt,3023.0,4524.0,,
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.0,1,0,Idell,question,What planet is referenced?,what,1.0,the planet,,1566051078.a26451d89b6d2b816f24906ebe5d8078.19.1,,,,1.380952380952381,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1640.0,1965.0,1945.0,1955.0
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.1,1,1,Idell,non-answer,,,1.0,,['1566051078.a26451d89b6d2b816f24906ebe5d8078.19.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1965.0,2113.0,,
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.3,1,1,Idell,question,What planet is in the red circle?,what,1.0,in that little red circle,,1566051078.a26451d89b6d2b816f24906ebe5d8078.19.4,,,,1.4285714285714286,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,1965.0,2113.0,2086.0,2111.0
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.4,1,2,Idell,non-answer,,,1.0,,['1566051078.a26451d89b6d2b816f24906ebe5d8078.19.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2113.0,2163.0,,
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.5,1,2,Idell,non-answer,,,1.0,,['1566051078.a26451d89b6d2b816f24906ebe5d8078.19.0'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2113.0,2163.0,,
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.6,1,2,Idell,question,Are we wanting to see the planet?,aux,5.0,That's what,,1566051078.a26451d89b6d2b816f24906ebe5d8078.19.7,,,,0.9464285714285714,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2113.0,2163.0,2113.0,2124.0
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.7,1,3,Idell,answer,The light makes it hard to see the planet.,,5.0,the planet,['1566051078.a26451d89b6d2b816f24906ebe5d8078.19.6'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2163.0,2301.0,2289.0,2299.0
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.8,1,3,Idell,non-answer,,,1.0,,['1566051078.a26451d89b6d2b816f24906ebe5d8078.19.3'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2163.0,2301.0,,
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.9,1,3,Idell,question,Which planet is it?,unknown,5.0,planet,,1566051078.a26451d89b6d2b816f24906ebe5d8078.19.14,,,,0.84375,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2163.0,2301.0,2293.0,2299.0
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.10,1,4,Idell,non-answer,,,1.0,,['1566051078.a26451d89b6d2b816f24906ebe5d8078.19.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2301.0,2398.0,,
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.12,1,4,Idell,question,How do we get rid of the light?,how,2.0,have to get rid of it,,1566051078.a26451d89b6d2b816f24906ebe5d8078.19.13,,,,1.9866071428571428,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2301.0,2398.0,2375.0,2396.0
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.13,1,5,Idell,non-answer,,,2.0,,['1566051078.a26451d89b6d2b816f24906ebe5d8078.19.12'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2398.0,2612.0,,
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.14,1,5,Idell,answer,Earth,,5.0,Earth,['1566051078.a26451d89b6d2b816f24906ebe5d8078.19.9'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2398.0,2612.0,2586.0,2591.0
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.15,1,5,Idell,question,What is the coolest technology?,what,2.0,coolest,,1566051078.a26451d89b6d2b816f24906ebe5d8078.19.16,,,,1.357142857142857,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2398.0,2612.0,2535.0,2542.0
1566051078.a26451d89b6d2b816f24906ebe5d8078.19.16,1,6,Idell,non-answer,,,2.0,,['1566051078.a26451d89b6d2b816f24906ebe5d8078.19.15'],,,,,,Ted-MDB-Annotations/English/raw/01/talk_1976_en.txt,2612.0,2764.0,,
